2019/04/18 20:22:26 [notice] 7436#6776: signal process started
2019/04/18 20:28:01 [emerg] 12700#6984: "server_tokens" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:4
2019/04/18 20:28:29 [emerg] 12460#11644: "add_header" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:8
2019/04/18 20:28:45 [emerg] 8020#7960: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:3
2019/04/18 20:29:48 [emerg] 9964#4972: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:2
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.cobalt" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.cobalt HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.00RelNotes" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.00RelNotes HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.dat" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.dat HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.pwd" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.pwd HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.jsp" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.jsp HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.html~" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.html~ HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.cs" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.cs HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.properties" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.properties HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.cfc" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.cfc HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.htr" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.htr HTTP/1.1", host: "192.168.0.107"
